source_path	destination_path	source_sha256	destination_sha256	exact_match
/home/jixinye25/jxy_work1/swintrans_task028/task014_diagnostics.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task014_diagnostics.py	0585f7b10e4abbf42f9f6ca9a4117aa770b9c9706108d707b571f7f9c0a53556	0585f7b10e4abbf42f9f6ca9a4117aa770b9c9706108d707b571f7f9c0a53556	True
/home/jixinye25/jxy_work1/swintrans_task028/task014_runtime_audit.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task014_runtime_audit.py	bc009ed38fe2d2fd09dc8fff2d26bc5d82c31395c9f29868ffd9929afe3d17a8	bc009ed38fe2d2fd09dc8fff2d26bc5d82c31395c9f29868ffd9929afe3d17a8	True
/home/jixinye25/jxy_work1/swintrans_task028/task015_attention_ffn_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task015_attention_ffn_diagnosis.py	0919ec1a584eb6186a90dc66cf32fc4949fd6c20951e8513f23331f89b05f0e9	0919ec1a584eb6186a90dc66cf32fc4949fd6c20951e8513f23331f89b05f0e9	True
/home/jixinye25/jxy_work1/swintrans_task028/task016_preflight.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task016_preflight.py	0104f4525b6f14b6161ac56f1de820bec984d238bf5a28b10d8a1f486b021e47	0104f4525b6f14b6161ac56f1de820bec984d238bf5a28b10d8a1f486b021e47	True
/home/jixinye25/jxy_work1/swintrans_task028/task016_runtime_audit.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task016_runtime_audit.py	ac73363ac5c6c160bade8047b815b8e789babc740e1e44457c4611621be19a8d	ac73363ac5c6c160bade8047b815b8e789babc740e1e44457c4611621be19a8d	True
/home/jixinye25/jxy_work1/swintrans_task028/task017_high_sparsity_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task017_high_sparsity_diagnosis.py	00a32a4a8b1b0f7b6ccbe295fb7e06d3eff7103f792f05569c64990dc7eab374	00a32a4a8b1b0f7b6ccbe295fb7e06d3eff7103f792f05569c64990dc7eab374	True
/home/jixinye25/jxy_work1/swintrans_task028/task018_high_sparsity_transition.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task018_high_sparsity_transition.py	6c58a2a0315a9b096076aef54251bb9888bb26f10bc0ac8ec0b7a976911b7d68	6c58a2a0315a9b096076aef54251bb9888bb26f10bc0ac8ec0b7a976911b7d68	True
/home/jixinye25/jxy_work1/swintrans_task028/task019_dynamic_ranking_causal_ablation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task019_dynamic_ranking_causal_ablation.py	84b43897beea297a6c6cfdbe8536a6ea54d4a1e7df5829b115543557e4a6ea0f	84b43897beea297a6c6cfdbe8536a6ea54d4a1e7df5829b115543557e4a6ea0f	True
/home/jixinye25/jxy_work1/swintrans_task028/task020_functional_demand_task_importance.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task020_functional_demand_task_importance.py	afa47503227640d4a022177e2a85fd3d11ecd5899dc74be90ebf1a90735348ed	afa47503227640d4a022177e2a85fd3d11ecd5899dc74be90ebf1a90735348ed	True
/home/jixinye25/jxy_work1/swintrans_task028/task022_average_total_dual_risk.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task022_average_total_dual_risk.py	f77b392130893d35f6d6faf29e22171892cd183cd013ad47e28857806c9c97c8	f77b392130893d35f6d6faf29e22171892cd183cd013ad47e28857806c9c97c8	True
/home/jixinye25/jxy_work1/swintrans_task028/task023_average_rescue_causal_ablation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task023_average_rescue_causal_ablation.py	1d8989630031083a13f0fb127e07fb8a23754ef6643f0b3901c433824c0d3551	1d8989630031083a13f0fb127e07fb8a23754ef6643f0b3901c433824c0d3551	True
/home/jixinye25/jxy_work1/swintrans_task028/task024_threshold_free_adaptive_safety.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task024_threshold_free_adaptive_safety.py	148e10aede772f93d7636532543977fcc216d4fd91acd056a756ab7b1a1b042b	148e10aede772f93d7636532543977fcc216d4fd91acd056a756ab7b1a1b042b	True
/home/jixinye25/jxy_work1/swintrans_task028/task025_total_domain_state_factorial_ablation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task025_total_domain_state_factorial_ablation.py	ad86829c82aa747b01e7cb43a6daee1d69efb089ab507492fc3e97e3a19e1faa	ad86829c82aa747b01e7cb43a6daee1d69efb089ab507492fc3e97e3a19e1faa	True
/home/jixinye25/jxy_work1/swintrans_task028/task027_senior_style_logical_pruning_finetune.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task027_senior_style_logical_pruning_finetune.py	bd5ca479026c4b0232c5eaad27e6646094167d225c52a2d7f24855e1a04dee62	bd5ca479026c4b0232c5eaad27e6646094167d225c52a2d7f24855e1a04dee62	True
/home/jixinye25/jxy_work1/swintrans_task028/task028_main50_tad_logical_finetune.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task028_main50_tad_logical_finetune.py	5269d9986455380c12330c397c9396f1c2f394b56312a39ad009aa72a8e57a6c	5269d9986455380c12330c397c9396f1c2f394b56312a39ad009aa72a8e57a6c	True
/home/jixinye25/jxy_work1/swintrans_task028/task029_task028_type_degradation_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task029_task028_type_degradation_diagnosis.py	a99ea3a7f7b6b028b51d17912d1021de92e41eecdca6da36fde8f77b06b4a5b5	a99ea3a7f7b6b028b51d17912d1021de92e41eecdca6da36fde8f77b06b4a5b5	True
/home/jixinye25/jxy_work1/swintrans_task028/task030_average_granularity_causal_validation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task030_average_granularity_causal_validation.py	8eb8aaa3e7c080fd99aa97d099f0bb27db67f4d46452b649f4af32cb45ea5558	8eb8aaa3e7c080fd99aa97d099f0bb27db67f4d46452b649f4af32cb45ea5558	True
/home/jixinye25/jxy_work1/swintrans_task028/task031_domain_conditioned_average_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task031_domain_conditioned_average_diagnosis.py	6d934b527f4e2ec357c5aeb2dbe8d24a0ab7641228abf7653de67de362593839	6d934b527f4e2ec357c5aeb2dbe8d24a0ab7641228abf7653de67de362593839	True
/home/jixinye25/jxy_work1/swintrans_task028/task032_average_causal_granularity_decomposition.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task032_average_causal_granularity_decomposition.py	23a2eb4d1ce179309388d3c0afef93389f66a43d8fa5cf0bc94a075deef1039c	23a2eb4d1ce179309388d3c0afef93389f66a43d8fa5cf0bc94a075deef1039c	True
/home/jixinye25/jxy_work1/swintrans_task028/task033_average_veto_mechanism_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task033_average_veto_mechanism_diagnosis.py	f658ca4c0df5c8589158e0b942ee8950e9b74fcc8d9eabe86849f70d663db33b	f658ca4c0df5c8589158e0b942ee8950e9b74fcc8d9eabe86849f70d663db33b	True
/home/jixinye25/jxy_work1/swintrans_task028/temporal_dynamicity.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/temporal_dynamicity.py	b9738f4ac889ff55a87f1ef082f3cb6cbc3bfbd7b161a808e70fd6b90480102c	b9738f4ac889ff55a87f1ef082f3cb6cbc3bfbd7b161a808e70fd6b90480102c	True
/home/jixinye25/jxy_work1/swintrans_task028/utils.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/utils.py	fa6764a4532aa5622288922030fd0251b5056a6f41bb260316a3a977faa8a875	fa6764a4532aa5622288922030fd0251b5056a6f41bb260316a3a977faa8a875	True
/home/jixinye25/jxy_work1/swintrans_task028/task021_importance_information_retention.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/verification/archived_source_snapshots/task021_importance_information_retention.py	eb63e81d66c4db3620f4b98fea9b47e309fba5e165227e98cb97ddb76a2c4213	eb63e81d66c4db3620f4b98fea9b47e309fba5e165227e98cb97ddb76a2c4213	True
